Product_ID,Product_Category,Year,H1_Revenue,H2_Revenue,Yearly_Revenue,H1_Quantity,H2_Quantity,Yearly_Quantity,H1_Revenue_Percentage,H2_Revenue_Percentage
P00252242,Household Essentials,2017,1193.60,596.80,1790.40,16,8,24,66.67,33.33
P00348442,Home & Kitchen,2017,1062.48,726.96,1789.44,19,13,32,59.38,40.63
P00261242,Grocery,2017,840.32,945.36,1785.68,16,18,34,47.06,52.94
P00307142,Toys,2017,595.14,1190.28,1785.42,14,28,42,33.33,66.67
P00281542,Health & Beauty,2017,1352.50,432.80,1785.30,25,8,33,75.76,24.24
P00031842,Grocery,2017,1397.31,386.49,1783.80,47,13,60,78.33,21.67
P00298542,"Arts, Crafts & Sewing",2017,1056.00,726.00,1782.00,16,11,27,59.26,40.74
P00166242,Toys,2017,859.88,921.30,1781.18,14,15,29,48.28,51.72
P00280542,Patio & Garden,2017,1083.74,696.69,1780.43,14,9,23,60.87,39.13
P00088542,Health & Beauty,2017,662.42,1114.07,1776.49,22,37,59,37.29,62.71
P00022842,Health & Beauty,2017,1227.24,545.44,1772.68,18,8,26,69.23,30.77
P00102442,Toys,2017,838.20,933.45,1771.65,44,49,93,47.31,52.69
P00249842,Toys,2017,1092.72,678.24,1770.96,29,18,47,61.70,38.30
P00085842,Pets,2017,1018.59,750.54,1769.13,19,14,33,57.58,42.42
P00284742,Health & Beauty,2017,683.40,1085.40,1768.80,17,27,44,38.64,61.36
P00246942,Pharmacy & OTC,2017,1006.00,754.50,1760.50,20,15,35,57.14,42.86
P00111642,Grocery,2017,879.20,879.20,1758.40,14,14,28,50.00,50.00
P00265442,Health & Beauty,2017,1464.80,292.96,1757.76,20,4,24,83.33,16.67
P00027642,Toys,2017,901.20,856.14,1757.34,20,19,39,51.28,48.72
P00205142,Toys,2017,1096.25,657.75,1754.00,25,15,40,62.50,37.50
P00367742,Patio & Garden,2017,728.90,1020.46,1749.36,10,14,24,41.67,58.33
P00318142,Electronics,2017,723.12,1024.42,1747.54,12,17,29,41.38,58.62
P00217342,Grocery,2017,993.00,744.75,1737.75,20,15,35,57.14,42.86
P00255342,Toys,2017,710.55,1026.35,1736.90,9,13,22,40.91,59.09
P00029842,Toys,2017,614.22,1122.54,1736.76,29,53,82,35.37,64.63
P00156542,Clothing,2017,657.58,1076.04,1733.62,11,18,29,37.93,62.07
P00359142,"Arts, Crafts & Sewing",2017,889.00,844.55,1733.55,20,19,39,51.28,48.72
P00033742,Toys,2017,939.74,791.36,1731.10,19,16,35,54.29,45.71
P00175642,Toys,2017,415.38,1315.37,1730.75,6,19,25,24.00,76.00
P00008442,Toys,2017,546.48,1184.04,1730.52,12,26,38,31.58,68.42
P00218642,Health & Beauty,2017,1056.09,674.10,1730.19,47,30,77,61.04,38.96
P00304742,Toys,2017,1037.82,691.88,1729.70,21,14,35,60.00,40.00
P00266442,Health & Beauty,2017,1019.33,705.69,1725.02,13,9,22,59.09,40.91
P00185842,Clothing,2017,838.80,885.40,1724.20,18,19,37,48.65,51.35
P00263142,Health & Beauty,2017,506.40,1215.36,1721.76,10,24,34,29.41,70.59
P00225842,Electronics,2017,848.04,870.96,1719.00,37,38,75,49.33,50.67
P00209642,Office & School Supplies,2017,596.36,1122.56,1718.92,17,32,49,34.69,65.31
P00356542,Grocery,2017,572.80,1145.60,1718.40,8,16,24,33.33,66.67
P00184642,Toys,2017,1219.20,487.68,1706.88,30,12,42,71.43,28.57
P00070442,Grocery,2017,838.80,866.76,1705.56,30,31,61,49.18,50.82
P00006542,Office & School Supplies,2017,637.56,1062.60,1700.16,9,15,24,37.50,62.50
P00074142,Home & Kitchen,2017,973.05,723.55,1696.60,39,29,68,57.35,42.65
P0009942,Health & Beauty,2017,608.44,1086.50,1694.94,14,25,39,35.90,64.10
P00259442,Health & Beauty,2017,1093.00,601.15,1694.15,20,11,31,64.52,35.48
P00323642,Toys,2017,547.58,1144.94,1692.52,22,46,68,32.35,67.65
P00330642,Health & Beauty,2017,822.78,868.49,1691.27,18,19,37,48.65,51.35
P00027442,Toys,2017,889.40,800.46,1689.86,20,18,38,52.63,47.37
P00108642,Toys,2017,1184.56,501.16,1685.72,26,11,37,70.27,29.73
P00189242,Health & Beauty,2017,504.90,1178.10,1683.00,15,35,50,30.00,70.00
P00240542,Health & Beauty,2017,585.28,1097.40,1682.68,8,15,23,34.78,65.22
P00313342,Health & Beauty,2017,822.16,860.40,1682.56,86,90,176,48.86,51.14
P00221142,Grocery,2017,980.70,700.50,1681.20,42,30,72,58.33,41.67
P00306242,Home & Kitchen,2017,990.86,685.98,1676.84,13,9,22,59.09,40.91
P00184542,Toys,2017,914.16,761.80,1675.96,12,10,22,54.55,45.45
P00006142,Toys,2017,990.90,682.62,1673.52,45,31,76,59.21,40.79
P00005142,Health & Beauty,2017,880.40,792.36,1672.76,40,36,76,52.63,47.37
P00150042,Toys,2017,603.98,1068.58,1672.56,13,23,36,36.11,63.89
P00297442,Electronics,2017,835.95,835.95,1671.90,15,15,30,50.00,50.00
P00021942,Toys,2017,700.57,970.02,1670.59,13,18,31,41.94,58.06
P00154442,Toys,2017,905.54,762.56,1668.10,38,32,70,54.29,45.71
P00226142,Toys,2017,1009.24,658.20,1667.44,23,15,38,60.53,39.47
P00327442,Health & Beauty,2017,900.40,765.34,1665.74,20,17,37,54.05,45.95
P00282342,Electronics,2017,832.80,832.80,1665.60,20,20,40,50.00,50.00
P00289942,Home & Kitchen,2017,793.60,870.40,1664.00,124,136,260,47.69,52.31
P00309942,Health & Beauty,2017,651.06,1012.76,1663.82,18,28,46,39.13,60.87
P00213542,Patio & Garden,2017,505.47,1155.36,1660.83,7,16,23,30.43,69.57
P00291042,Toys,2017,896.00,761.60,1657.60,20,17,37,54.05,45.95
P00016542,Grocery,2017,810.04,846.86,1656.90,22,23,45,48.89,51.11
P00165442,Grocery,2017,882.43,770.73,1653.16,79,69,148,53.38,46.62
P00110242,Toys,2017,854.84,793.78,1648.62,14,13,27,51.85,48.15
P00190542,Home & Kitchen,2017,801.90,846.45,1648.35,54,57,111,48.65,51.35
P00003142,Toys,2017,461.51,1186.74,1648.25,7,18,25,28.00,72.00
P00152442,Toys,2017,706.20,941.60,1647.80,12,16,28,42.86,57.14
P00193842,Patio & Garden,2017,877.44,767.76,1645.20,32,28,60,53.33,46.67
P00223242,Health & Beauty,2017,881.50,763.25,1644.75,82,71,153,53.59,46.41
P00105642,Toys,2017,1221.22,422.73,1643.95,26,9,35,74.29,25.71
P00040442,Health & Beauty,2017,628.55,1015.35,1643.90,13,21,34,38.24,61.76
P00176742,Toys,2017,763.23,880.65,1643.88,13,15,28,46.43,53.57
P00262542,Health & Beauty,2017,859.54,781.40,1640.94,11,10,21,52.38,47.62
P00221542,Health & Beauty,2017,793.87,845.42,1639.29,77,82,159,48.43,51.57
P00134642,Health & Beauty,2017,1065.60,568.32,1633.92,15,8,23,65.22,34.78
P00028242,Household Essentials,2017,912.76,720.60,1633.36,19,15,34,55.88,44.12
P00301542,"Arts, Crafts & Sewing",2017,383.16,1245.27,1628.43,12,39,51,23.53,76.47
P00176842,Pets,2017,784.85,841.93,1626.78,55,59,114,48.25,51.75
P00321342,Grocery,2017,919.05,696.25,1615.30,33,25,58,56.90,43.10
P00276842,Health & Beauty,2017,659.70,952.90,1612.60,9,13,22,40.91,59.09
P00075642,Clothing,2017,725.62,881.11,1606.73,14,17,31,45.16,54.84
P0097042,Household Essentials,2017,869.70,735.90,1605.60,13,11,24,54.17,45.83
P00277842,Grocery,2017,966.50,637.89,1604.39,50,33,83,60.24,39.76
P00112242,Health & Beauty,2017,696.49,901.34,1597.83,17,22,39,43.59,56.41
P00028142,Health & Beauty,2017,885.60,708.48,1594.08,20,16,36,55.56,44.44
P00101042,Health & Beauty,2017,806.25,787.50,1593.75,43,42,85,50.59,49.41
P00281942,Office & School Supplies,2017,1073.53,519.45,1592.98,31,15,46,67.39,32.61
P00040342,"Books, Movies & Music",2017,1213.12,379.10,1592.22,16,5,21,76.19,23.81
P00046642,Grocery,2017,874.50,715.50,1590.00,11,9,20,55.00,45.00
P00204742,Toys,2017,908.16,681.12,1589.28,16,12,28,57.14,42.86
P00320742,Grocery,2017,910.86,678.30,1589.16,47,35,82,57.32,42.68
P00185342,Home & Kitchen,2017,938.47,649.71,1588.18,13,9,22,59.09,40.91
P00134142,Health & Beauty,2017,594.54,990.90,1585.44,9,15,24,37.50,62.50
P00245942,Office & School Supplies,2017,1187.40,395.80,1583.20,15,5,20,75.00,25.00
P00133442,Grocery,2017,804.30,777.49,1581.79,30,29,59,50.85,49.15
P00025342,Household Essentials,2017,553.49,1027.91,1581.40,7,13,20,35.00,65.00
P00312942,Toys,2017,752.90,828.19,1581.09,10,11,21,47.62,52.38
P00184842,Health & Beauty,2017,687.40,893.62,1581.02,10,13,23,43.48,56.52
P00274842,Grocery,2017,646.38,933.66,1580.04,9,13,22,40.91,59.09
P00235242,Toys,2017,993.82,584.60,1578.42,17,10,27,62.96,37.04
P00114842,Health & Beauty,2017,903.81,673.05,1576.86,47,35,82,57.32,42.68
P00041642,Health & Beauty,2017,709.38,867.02,1576.40,9,11,20,45.00,55.00
P00319242,Toys,2017,917.00,655.00,1572.00,14,10,24,58.33,41.67
P00101542,Furniture,2017,687.40,883.80,1571.20,35,45,80,43.75,56.25
P00109642,Health & Beauty,2017,732.90,837.60,1570.50,14,16,30,46.67,53.33
P00193942,Patio & Garden,2017,1046.80,523.40,1570.20,20,10,30,66.67,33.33
P00031442,Health & Beauty,2017,724.08,844.76,1568.84,12,14,26,46.15,53.85
P00236042,Health & Beauty,2017,896.40,672.30,1568.70,12,9,21,57.14,42.86
P00313042,Health & Beauty,2017,385.05,1177.80,1562.85,17,52,69,24.64,75.36
P00089542,Health & Beauty,2017,682.29,877.23,1559.52,21,27,48,43.75,56.25
P00200342,"Arts, Crafts & Sewing",2017,743.82,811.44,1555.26,11,12,23,47.83,52.17
P00134542,Health & Beauty,2017,1117.80,437.40,1555.20,23,9,32,71.88,28.13
P00207442,"Arts, Crafts & Sewing",2017,924.66,630.45,1555.11,22,15,37,59.46,40.54
P00240042,Health & Beauty,2017,830.49,723.33,1553.82,31,27,58,53.45,46.55
P00102842,Toys,2017,423.45,1129.20,1552.65,9,24,33,27.27,72.73
P00214942,Toys,2017,1239.36,309.84,1549.20,16,4,20,80.00,20.00
P00249042,Baby,2017,802.76,745.42,1548.18,28,26,54,51.85,48.15
P00015742,Baby,2017,773.85,773.85,1547.70,35,35,70,50.00,50.00
P00060242,Home & Kitchen,2017,629.42,915.52,1544.94,22,32,54,40.74,59.26
P00110742,Grocery,2017,806.68,737.00,1543.68,301,275,576,52.26,47.74
P00100842,Health & Beauty,2017,860.43,680.34,1540.77,129,102,231,55.84,44.16
P00180342,Patio & Garden,2017,970.20,569.80,1540.00,63,37,100,63.00,37.00
P00132642,Grocery,2017,992.00,545.60,1537.60,20,11,31,64.52,35.48
P00320842,Grocery,2017,891.75,645.75,1537.50,29,21,50,58.00,42.00
P00228242,Toys,2017,698.80,838.56,1537.36,20,24,44,45.45,54.55
P00288442,Health & Beauty,2017,639.60,895.44,1535.04,15,21,36,41.67,58.33
P00367142,Patio & Garden,2017,575.61,959.35,1534.96,21,35,56,37.50,62.50
P00323842,Electronics,2017,438.36,1095.90,1534.26,6,15,21,28.57,71.43
P00356042,Grocery,2017,605.88,926.64,1532.52,17,26,43,39.53,60.47
P00180042,Patio & Garden,2017,527.30,1001.87,1529.17,10,19,29,34.48,65.52
P00036542,Clothing,2017,218.40,1310.40,1528.80,4,24,28,14.29,85.71
P00168442,Health & Beauty,2017,902.85,625.05,1527.90,13,9,22,59.09,40.91
P00354342,Health & Beauty,2017,621.81,900.99,1522.80,49,71,120,40.83,59.17
P00040642,Health & Beauty,2017,950.40,570.24,1520.64,15,9,24,62.50,37.50
P00130842,Health & Beauty,2017,918.50,601.20,1519.70,55,36,91,60.44,39.56
P00270042,Toys,2017,725.34,791.28,1516.62,22,24,46,47.83,52.17
P00029742,Health & Beauty,2017,465.52,1047.42,1512.94,8,18,26,30.77,69.23
P00304842,Toys,2017,700.59,806.74,1507.33,33,38,71,46.48,53.52
P00049942,Patio & Garden,2017,891.48,609.96,1501.44,19,13,32,59.38,40.63
P00108942,Toys,2017,642.24,856.32,1498.56,9,12,21,42.86,57.14
P00170342,Grocery,2017,671.51,823.55,1495.06,53,65,118,44.92,55.08
P00079742,Grocery,2017,764.97,729.39,1494.36,43,41,84,51.19,48.81
P00182742,Grocery,2017,750.81,742.18,1492.99,87,86,173,50.29,49.71
P00257842,Patio & Garden,2017,702.56,790.38,1492.94,16,18,34,47.06,52.94
P00262242,Grocery,2017,491.15,1000.16,1491.31,55,112,167,32.93,67.07
P00029942,Toys,2017,704.34,782.60,1486.94,18,20,38,47.37,52.63
P00177342,Toys,2017,796.62,687.99,1484.61,66,57,123,53.66,46.34
P00332342,Health & Beauty,2017,695.23,789.18,1484.41,37,42,79,46.84,53.16
P00109142,Toys,2017,774.40,704.00,1478.40,11,10,21,52.38,47.62
P00090842,Patio & Garden,2017,727.68,750.42,1478.10,64,66,130,49.23,50.77
P00338842,Patio & Garden,2017,577.80,898.80,1476.60,9,14,23,39.13,60.87
P00205642,Health & Beauty,2017,852.00,621.25,1473.25,48,35,83,57.83,42.17
P00167542,Health & Beauty,2017,883.32,588.88,1472.20,12,8,20,60.00,40.00
P00169642,Health & Beauty,2017,832.00,640.00,1472.00,13,10,23,56.52,43.48
P00105042,Health & Beauty,2017,653.24,816.55,1469.79,28,35,63,44.44,55.56
P00352542,Grocery,2017,903.68,564.80,1468.48,16,10,26,61.54,38.46
P00159942,Health & Beauty,2017,458.60,1008.92,1467.52,10,22,32,31.25,68.75
P00053542,Grocery,2017,976.96,488.48,1465.44,16,8,24,66.67,33.33
P00190242,Clothing,2017,712.25,752.95,1465.20,35,37,72,48.61,51.39
P00321742,Health & Beauty,2017,605.93,859.04,1464.97,79,112,191,41.36,58.64
P00355242,Health & Beauty,2017,1098.45,366.15,1464.60,15,5,20,75.00,25.00
P00309142,Grocery,2017,843.90,618.86,1462.76,30,22,52,57.69,42.31
P00253442,Health & Beauty,2017,950.04,511.56,1461.60,13,7,20,65.00,35.00
P00119542,Toys,2017,728.53,728.53,1457.06,37,37,74,50.00,50.00
P00284942,"Arts, Crafts & Sewing",2017,1149.31,302.45,1451.76,19,5,24,79.17,20.83
P00339342,Grocery,2017,764.00,687.60,1451.60,40,36,76,52.63,47.37
P00085542,Health & Beauty,2017,571.74,879.60,1451.34,26,40,66,39.39,60.61
P00039242,Grocery,2017,910.98,539.84,1450.82,27,16,43,62.79,37.21
P00104942,Health & Beauty,2017,656.54,791.71,1448.25,34,41,75,45.33,54.67
P00004642,Toys,2017,566.55,881.30,1447.85,9,14,23,39.13,60.87
P00027042,Health & Beauty,2017,882.25,564.64,1446.89,25,16,41,60.98,39.02
P00113842,Household Essentials,2017,904.00,542.40,1446.40,20,12,32,62.50,37.50
P00335942,Toys,2017,753.36,690.58,1443.94,24,22,46,52.17,47.83
P00124442,Patio & Garden,2017,791.89,647.91,1439.80,11,9,20,55.00,45.00
P00031342,Toys,2017,1305.60,130.56,1436.16,20,2,22,90.91,9.09
P00058242,Home & Kitchen,2017,803.04,630.96,1434.00,112,88,200,56.00,44.00
P00338542,Grocery,2017,748.34,685.10,1433.44,71,65,136,52.21,47.79
P00118942,Toys,2017,661.32,771.54,1432.86,18,21,39,46.15,53.85
P00101242,Health & Beauty,2017,595.80,834.12,1429.92,10,14,24,41.67,58.33
P00355742,Home & Kitchen,2017,423.36,1005.48,1428.84,8,19,27,29.63,70.37
P00317642,Grocery,2017,927.94,499.66,1427.60,13,7,20,65.00,35.00
P00070642,Patio & Garden,2017,690.08,733.21,1423.29,16,17,33,48.48,51.52
P00322142,Grocery,2017,780.64,641.24,1421.88,28,23,51,54.90,45.10
P00001542,Grocery,2017,687.15,732.96,1420.11,15,16,31,48.39,51.61
P00084642,Furniture,2017,555.12,863.52,1418.64,9,14,23,39.13,60.87
P00001242,Health & Beauty,2017,548.52,868.49,1417.01,12,19,31,38.71,61.29
P00151242,Health & Beauty,2017,655.50,759.00,1414.50,19,22,41,46.34,53.66
P00195542,Electronics,2017,595.52,818.84,1414.36,16,22,38,42.11,57.89
P00207242,Health & Beauty,2017,487.50,926.25,1413.75,10,19,29,34.48,65.52
P00066642,Grocery,2017,574.75,836.00,1410.75,11,16,27,40.74,59.26
P00157642,Grocery,2017,780.00,630.00,1410.00,78,63,141,55.32,44.68
P00073942,Toys,2017,391.65,1018.29,1409.94,5,13,18,27.78,72.22
P00118842,Health & Beauty,2017,936.32,468.16,1404.48,14,7,21,66.67,33.33
P00043742,Health & Beauty,2017,393.19,1011.06,1404.25,7,18,25,28.00,72.00
P00208542,Toys,2017,701.47,701.47,1402.94,11,11,22,50.00,50.00
P00183542,Clothing,2017,1328.58,73.81,1402.39,18,1,19,94.74,5.26
P00352942,Grocery,2017,140.22,1261.98,1402.20,3,27,30,10.00,90.00
P00260142,Health & Beauty,2017,525.69,876.15,1401.84,27,45,72,37.50,62.50
P00252442,Toys,2017,708.05,693.60,1401.65,49,48,97,50.52,49.48
P00343442,Pets,2017,700.35,700.35,1400.70,23,23,46,50.00,50.00
P00116342,Electronics,2017,661.77,738.72,1400.49,43,48,91,47.25,52.75
P00022342,Toys,2017,538.10,860.96,1399.06,10,16,26,38.46,61.54
P00179042,Patio & Garden,2017,554.76,844.20,1398.96,23,35,58,39.66,60.34
P00110042,Health & Beauty,2017,672.36,724.08,1396.44,52,56,108,48.15,51.85
P00179342,Patio & Garden,2017,1056.25,338.00,1394.25,25,8,33,75.76,24.24
P00230342,Health & Beauty,2017,888.37,504.21,1392.58,37,21,58,63.79,36.21
P00254342,Health & Beauty,2017,696.00,696.00,1392.00,32,32,64,50.00,50.00
P00239842,Health & Beauty,2017,405.93,985.83,1391.76,7,17,24,29.17,70.83
P00034342,Health & Beauty,2017,667.92,723.58,1391.50,12,13,25,48.00,52.00
P00219742,Household Essentials,2017,708.17,677.38,1385.55,23,22,45,51.11,48.89
P00149442,Grocery,2017,754.92,629.10,1384.02,12,10,22,54.55,45.45
P00189042,Toys,2017,592.38,789.84,1382.22,18,24,42,42.86,57.14
P00053442,Grocery,2017,383.70,997.62,1381.32,5,13,18,27.78,72.22
P00341242,Baby,2017,709.27,671.94,1381.21,19,18,37,51.35,48.65
P00059142,Toys,2017,393.24,983.10,1376.34,12,30,42,28.57,71.43
P00063342,Grocery,2017,430.56,944.84,1375.40,36,79,115,31.30,68.70
P00347442,Health & Beauty,2017,687.61,687.61,1375.22,11,11,22,50.00,50.00
P00199342,Electronics,2017,428.90,943.58,1372.48,10,22,32,31.25,68.75
P00228642,Health & Beauty,2017,574.00,798.00,1372.00,41,57,98,41.84,58.16
P0097842,Health & Beauty,2017,715.88,650.80,1366.68,44,40,84,52.38,47.62
P00265842,Health & Beauty,2017,215.46,1149.12,1364.58,3,16,19,15.79,84.21
P00033342,Health & Beauty,2017,769.03,594.91,1363.94,53,41,94,56.38,43.62
P00148542,Grocery,2017,694.12,669.33,1363.45,28,27,55,50.91,49.09
P00281742,Health & Beauty,2017,522.15,835.44,1357.59,15,24,39,38.46,61.54
P00251042,Toys,2017,759.78,596.97,1356.75,14,11,25,56.00,44.00
P00013942,Health & Beauty,2017,871.00,485.75,1356.75,52,29,81,64.20,35.80
P00202342,"Arts, Crafts & Sewing",2017,641.34,712.60,1353.94,9,10,19,47.37,52.63
P00368442,Patio & Garden,2017,638.25,714.84,1353.09,25,28,53,47.17,52.83
P00178542,Toys,2017,786.56,565.34,1351.90,32,23,55,58.18,41.82
P00088942,Toys,2017,710.21,641.48,1351.69,31,28,59,52.54,47.46
P0094342,Clothing,2017,626.60,723.00,1349.60,13,15,28,46.43,53.57
P00047642,Health & Beauty,2017,567.28,780.01,1347.29,8,11,19,42.11,57.89
P00051042,Toys,2017,948.24,395.10,1343.34,12,5,17,70.59,29.41
P00161542,Electronics,2017,1007.16,335.72,1342.88,66,22,88,75.00,25.00
P00177042,Toys,2017,797.05,545.35,1342.40,19,13,32,59.38,40.63
P00269342,Electronics,2017,1043.56,298.16,1341.72,14,4,18,77.78,22.22
P00025242,Electronics,2017,664.30,664.30,1328.60,14,14,28,50.00,50.00
P00212442,Patio & Garden,2017,521.51,805.97,1327.48,11,17,28,39.29,60.71
P00351042,Health & Beauty,2017,403.00,918.84,1321.84,25,57,82,30.49,69.51
P00340642,Health & Beauty,2017,811.92,507.45,1319.37,24,15,39,61.54,38.46
P00119642,Grocery,2017,640.98,676.59,1317.57,54,57,111,48.65,51.35
P00193342,Patio & Garden,2017,553.76,761.42,1315.18,8,11,19,42.11,57.89
P00195342,Electronics,2017,650.44,664.58,1315.02,46,47,93,49.46,50.54
P00083242,Patio & Garden,2017,563.55,751.40,1314.95,15,20,35,42.86,57.14
P00247642,Baby,2017,656.50,656.50,1313.00,13,13,26,50.00,50.00
P00040242,Health & Beauty,2017,436.68,873.36,1310.04,9,18,27,33.33,66.67
P0094042,Grocery,2017,462.24,847.44,1309.68,6,11,17,35.29,64.71
P00337642,Home & Kitchen,2017,785.07,523.38,1308.45,39,26,65,60.00,40.00
P00088742,Health & Beauty,2017,301.80,1006.00,1307.80,6,20,26,23.08,76.92
P00359742,Grocery,2017,730.29,575.38,1305.67,33,26,59,55.93,44.07
P00299842,Toys,2017,531.52,773.12,1304.64,11,16,27,40.74,59.26
P00088242,Household Essentials,2017,631.16,671.88,1303.04,31,33,64,48.44,51.56
P00109942,Toys,2017,922.76,379.96,1302.72,17,7,24,70.83,29.17
P00110442,Baby,2017,411.36,891.28,1302.64,6,13,19,31.58,68.42
P00253042,Toys,2017,563.76,736.02,1299.78,36,47,83,43.37,56.63
P00234642,Grocery,2017,693.12,606.48,1299.60,16,14,30,53.33,46.67
P00115742,Household Essentials,2017,770.40,526.44,1296.84,60,41,101,59.41,40.59
P00163442,Household Essentials,2017,560.49,736.33,1296.82,51,67,118,43.22,56.78
P00356842,Toys,2017,646.92,646.92,1293.84,9,9,18,50.00,50.00
P00228142,Health & Beauty,2017,523.80,768.24,1292.04,15,22,37,40.54,59.46
P00075342,Grocery,2017,726.30,564.90,1291.20,18,14,32,56.25,43.75
P00004242,Grocery,2017,663.30,626.45,1289.75,18,17,35,51.43,48.57
P00197942,Household Essentials,2017,614.46,672.98,1287.44,21,23,44,47.73,52.27
P00216942,Health & Beauty,2017,822.24,462.51,1284.75,16,9,25,64.00,36.00
P00192642,Toys,2017,405.48,878.54,1284.02,12,26,38,31.58,68.42
P00185642,Clothing,2017,781.88,497.56,1279.44,11,7,18,61.11,38.89
P00337542,Health & Beauty,2017,468.72,803.52,1272.24,42,72,114,36.84,63.16
P00166342,Toys,2017,808.08,461.76,1269.84,14,8,22,63.64,36.36
P00271742,Grocery,2017,828.15,441.68,1269.83,15,8,23,65.22,34.78
P00241442,Electronics,2017,745.40,521.78,1267.18,20,14,34,58.82,41.18
P00186842,Home & Kitchen,2017,844.44,422.22,1266.66,12,6,18,66.67,33.33
P00212142,Toys,2017,582.61,683.06,1265.67,29,34,63,46.03,53.97
P00283842,Toys,2017,567.32,698.24,1265.56,13,16,29,44.83,55.17
P00249342,Health & Beauty,2017,395.20,869.44,1264.64,5,11,16,31.25,68.75
P00348942,Toys,2017,430.80,832.88,1263.68,30,58,88,34.09,65.91
P00087542,Health & Beauty,2017,148.66,1114.95,1263.61,2,15,17,11.76,88.24
P00216542,Toys,2017,721.44,541.08,1262.52,12,9,21,57.14,42.86
P0094442,"Books, Movies & Music",2017,862.81,398.22,1261.03,13,6,19,68.42,31.58
P00139842,Health & Beauty,2017,370.40,888.96,1259.36,5,12,17,29.41,70.59
P00226842,Patio & Garden,2017,489.37,769.01,1258.38,7,11,18,38.89,61.11
P00182442,Health & Beauty,2017,589.56,667.59,1257.15,68,77,145,46.90,53.10
P00178742,Health & Beauty,2017,527.31,728.19,1255.50,21,29,50,42.00,58.00
P00325242,"Arts, Crafts & Sewing",2017,785.16,465.28,1250.44,27,16,43,62.79,37.21
P00311542,Health & Beauty,2017,693.60,554.88,1248.48,15,12,27,55.56,44.44
P00074042,"Arts, Crafts & Sewing",2017,498.90,748.35,1247.25,10,15,25,40.00,60.00
P00316842,Clothing,2017,578.76,667.80,1246.56,26,30,56,46.43,53.57
P00002042,Grocery,2017,509.94,736.58,1246.52,9,13,22,40.91,59.09
P00181842,Patio & Garden,2017,586.19,658.46,1244.65,73,82,155,47.10,52.90
P00195042,Household Essentials,2017,611.32,632.40,1243.72,29,30,59,49.15,50.85
P00032542,Toys,2017,756.42,486.27,1242.69,14,9,23,60.87,39.13
P00343142,Electronics,2017,752.42,486.86,1239.28,17,11,28,60.71,39.29
P00043842,Toys,2017,894.39,340.72,1235.11,21,8,29,72.41,27.59
P00227142,Health & Beauty,2017,585.00,650.00,1235.00,45,50,95,47.37,52.63
P00277942,Grocery,2017,802.23,431.97,1234.20,39,21,60,65.00,35.00
P00252742,Toys,2017,486.20,748.00,1234.20,13,20,33,39.39,60.61
P00287542,Toys,2017,422.11,811.75,1233.86,13,25,38,34.21,65.79
P00338942,Grocery,2017,580.08,652.59,1232.67,8,9,17,47.06,52.94
P00016642,Health & Beauty,2017,308.00,924.00,1232.00,4,12,16,25.00,75.00
P00042242,Health & Beauty,2017,728.20,503.12,1231.32,55,38,93,59.14,40.86
P00010742,Grocery,2017,608.28,621.98,1230.26,222,227,449,49.44,50.56
P00024642,Health & Beauty,2017,613.93,613.93,1227.86,29,29,58,50.00,50.00
P00198942,Health & Beauty,2017,540.21,687.54,1227.75,11,14,25,44.00,56.00
P00317942,Toys,2017,438.00,788.40,1226.40,25,45,70,35.71,64.29
P00013642,Toys,2017,537.90,684.60,1222.50,11,14,25,44.00,56.00
P00193742,Toys,2017,511.56,710.50,1222.06,18,25,43,41.86,58.14
P00202142,Toys,2017,891.00,330.00,1221.00,27,10,37,72.97,27.03
P00180142,Patio & Garden,2017,430.74,789.69,1220.43,6,11,17,35.29,64.71
