Store_Name,Store_ID,Supplier_Name,Supplier_ID,Product_ID,Product_Category,Total_Sales,Total_Quantity,Total_Transactions
Game Zone,4,Razer Inc.,18,P00079542,Health & Beauty,83.49,11,5
Game Zone,4,Razer Inc.,18,P00340742,Toys,75.60,2,1
Game Zone,4,Razer Inc.,18,P00077542,Toys,75.22,1,1
Game Zone,4,Razer Inc.,18,P00017342,Health & Beauty,73.71,21,11
Game Zone,4,Razer Inc.,18,P00078042,Toys,73.20,20,10
Game Zone,4,Razer Inc.,18,P00065942,Toys,71.72,2,1
Game Zone,4,Razer Inc.,18,P00162142,Baby,68.80,5,2
Game Zone,4,Razer Inc.,18,P00143542,Health & Beauty,66.93,3,2
Game Zone,4,Razer Inc.,18,P00368842,Office & School Supplies,65.61,27,14
Game Zone,4,Razer Inc.,18,P00357442,Health & Beauty,62.80,20,9
Game Zone,4,Razer Inc.,18,P00320642,Toys,61.95,15,8
Game Zone,4,Razer Inc.,18,P00238842,Health & Beauty,59.22,1,1
Game Zone,4,Razer Inc.,18,P00261942,Grocery,56.54,2,2
Game Zone,4,Razer Inc.,18,P00167342,Toys,52.85,1,1
Game Zone,4,Razer Inc.,18,P00365942,Toys,52.70,2,1
Game Zone,4,Razer Inc.,18,P00074542,Baby,51.02,2,1
Game Zone,4,Razer Inc.,18,P00032242,Toys,48.48,24,13
Game Zone,4,Razer Inc.,18,P00081642,Toys,37.08,3,1
Game Zone,4,Razer Inc.,18,P00054642,Health & Beauty,37.05,3,2
Game Zone,4,Razer Inc.,18,P00133042,Health & Beauty,36.65,1,1
Game Zone,4,Razer Inc.,18,P00077242,Appliances,35.66,1,1
Game Zone,4,Razer Inc.,18,P00060842,Grocery,35.48,2,1
Game Zone,4,Razer Inc.,18,P00092042,Toys,31.45,5,2
Game Zone,4,Razer Inc.,18,P00144142,Toys,30.20,4,3
Game Zone,4,Razer Inc.,18,P00287042,Patio & Garden,28.30,1,1
Game Zone,4,Razer Inc.,18,P00194742,Toys,23.03,7,3
Game Zone,4,Razer Inc.,18,P00300742,Health & Beauty,21.06,1,1
Game Zone,4,Razer Inc.,18,P00231642,Health & Beauty,16.75,1,1
Game Zone,4,Razer Inc.,18,P00264442,Toys,15.72,6,2
Game Zone,4,Razer Inc.,18,P00238042,Toys,11.45,5,2
Game Zone,4,Razer Inc.,18,P00305542,Patio & Garden,8.36,2,1
Game Zone,4,Razer Inc.,18,P00291642,Health & Beauty,7.18,2,1
Game Zone,4,Razer Inc.,18,P00013842,Toys,4.42,1,1
Game Zone,4,Razer Inc.,18,P00353042,Patio & Garden,3.11,1,1
Health Zone,7,Garmin Ltd.,17,P00025442,Grocery,140995.35,3195,1615
Health Zone,7,Garmin Ltd.,17,P00031042,Toys,140703.42,2418,1200
Health Zone,7,Garmin Ltd.,17,P00249542,Grocery,114740.97,1569,785
Health Zone,7,Garmin Ltd.,17,P00372445,Shoes,98651.30,1705,837
Health Zone,7,Garmin Ltd.,17,P00157542,Toys,89131.14,1671,838
Health Zone,7,Garmin Ltd.,17,P00117542,"Books, Movies & Music",79780.74,1131,550
Health Zone,7,Garmin Ltd.,17,P00058442,Health & Beauty,74566.70,1066,552
Health Zone,7,Garmin Ltd.,17,P00249742,Grocery,71065.61,979,476
Health Zone,7,Garmin Ltd.,17,P00178242,Toys,64743.55,1409,714
Health Zone,7,Garmin Ltd.,17,P00327842,Toys,64196.16,861,436
Health Zone,7,Garmin Ltd.,17,P00177442,Grocery,62975.50,950,471
Health Zone,7,Garmin Ltd.,17,P00147942,Grocery,58747.80,1790,911
Health Zone,7,Garmin Ltd.,17,P00016042,Grocery,52643.85,905,447
Health Zone,7,Garmin Ltd.,17,P00075542,Toys,50923.60,728,351
Health Zone,7,Garmin Ltd.,17,P00331942,Health & Beauty,50750.28,1029,509
Health Zone,7,Garmin Ltd.,17,P00330342,Health & Beauty,48401.22,707,341
Health Zone,7,Garmin Ltd.,17,P00033542,Health & Beauty,46662.75,837,412
Health Zone,7,Garmin Ltd.,17,P00138542,Health & Beauty,44723.31,1213,600
Health Zone,7,Garmin Ltd.,17,P00270242,Toys,42275.70,963,483
Health Zone,7,Garmin Ltd.,17,P00001042,Grocery,40400.64,1002,503
Health Zone,7,Garmin Ltd.,17,P00026042,Toys,39078.80,755,379
Health Zone,7,Garmin Ltd.,17,P00279442,"Arts, Crafts & Sewing",38417.82,679,353
Health Zone,7,Garmin Ltd.,17,P00004542,Health & Beauty,37698.96,562,279
Health Zone,7,Garmin Ltd.,17,P00146042,Grocery,36243.48,546,279
Health Zone,7,Garmin Ltd.,17,P00173942,Grocery,35016.24,798,398
Health Zone,7,Garmin Ltd.,17,P00057742,Electronics,33763.50,1647,823
Health Zone,7,Garmin Ltd.,17,P00047242,Grocery,32071.06,554,276
Health Zone,7,Garmin Ltd.,17,P00085142,Health & Beauty,27999.16,361,177
Health Zone,7,Garmin Ltd.,17,P00146442,Toys,24988.35,345,166
Health Zone,7,Garmin Ltd.,17,P00111242,Grocery,24239.93,871,435
Health Zone,7,Garmin Ltd.,17,P00046842,Toys,23478.52,326,161
Health Zone,7,Garmin Ltd.,17,P00331542,Health & Beauty,22853.60,308,155
Health Zone,7,Garmin Ltd.,17,P00183142,Office & School Supplies,21062.16,441,215
Health Zone,7,Garmin Ltd.,17,P00113542,Toys,21001.20,430,212
Health Zone,7,Garmin Ltd.,17,P00105342,Grocery,19666.68,951,487
Health Zone,7,Garmin Ltd.,17,P00091142,Toys,19012.08,296,151
Health Zone,7,Garmin Ltd.,17,P00125142,Patio & Garden,18653.04,252,132
Health Zone,7,Garmin Ltd.,17,P00251542,Patio & Garden,18136.80,528,269
Health Zone,7,Garmin Ltd.,17,P00029542,Grocery,17984.64,456,218
Health Zone,7,Garmin Ltd.,17,P00049442,Grocery,17941.88,337,171
Health Zone,7,Garmin Ltd.,17,P00221042,Grocery,17568.78,439,217
Health Zone,7,Garmin Ltd.,17,P00350342,Grocery,17469.92,481,247
Health Zone,7,Garmin Ltd.,17,P00148442,Electronics,16218.00,255,130
Health Zone,7,Garmin Ltd.,17,P00156142,Health & Beauty,15894.26,302,151
Health Zone,7,Garmin Ltd.,17,P00121642,Health & Beauty,15603.17,1709,853
Health Zone,7,Garmin Ltd.,17,P00240542,Health & Beauty,15583.08,213,105
Health Zone,7,Garmin Ltd.,17,P00231142,Health & Beauty,14504.70,210,105
Health Zone,7,Garmin Ltd.,17,P00020342,Grocery,14376.35,703,358
Health Zone,7,Garmin Ltd.,17,P00111642,Grocery,14067.20,224,119
Health Zone,7,Garmin Ltd.,17,P00237142,Health & Beauty,13568.67,321,159
Health Zone,7,Garmin Ltd.,17,P00085642,Health & Beauty,13522.96,484,236
Health Zone,7,Garmin Ltd.,17,P00118842,Health & Beauty,13376.00,200,104
Health Zone,7,Garmin Ltd.,17,P00267342,Grocery,13298.21,167,89
Health Zone,7,Garmin Ltd.,17,P00144642,Grocery,13101.26,1499,738
Health Zone,7,Garmin Ltd.,17,P00224742,Toys,12396.60,194,104
Health Zone,7,Garmin Ltd.,17,P00141842,Health & Beauty,11981.97,247,130
Health Zone,7,Garmin Ltd.,17,P00041042,Grocery,11934.00,234,127
Health Zone,7,Garmin Ltd.,17,P00313042,Health & Beauty,11913.90,526,255
Health Zone,7,Garmin Ltd.,17,P00272942,Health & Beauty,11510.30,158,81
Health Zone,7,Garmin Ltd.,17,P00009242,Toys,11448.80,220,112
Health Zone,7,Garmin Ltd.,17,P00368342,Health & Beauty,11173.97,167,82
Health Zone,7,Garmin Ltd.,17,P00166942,Electronics,11095.86,202,106
Health Zone,7,Garmin Ltd.,17,P00205142,Toys,11050.20,252,130
Health Zone,7,Garmin Ltd.,17,P00117342,Grocery,10637.92,272,135
Health Zone,7,Garmin Ltd.,17,P00067142,Health & Beauty,10575.18,154,76
Health Zone,7,Garmin Ltd.,17,P00198642,Toys,10444.71,159,78
Health Zone,7,Garmin Ltd.,17,P00351042,Health & Beauty,10187.84,632,317
Health Zone,7,Garmin Ltd.,17,P00074142,Home & Kitchen,9605.75,385,198
Health Zone,7,Garmin Ltd.,17,P00019042,Health & Beauty,9565.92,146,75
Health Zone,7,Garmin Ltd.,17,P00133442,Grocery,9437.12,352,173
Health Zone,7,Garmin Ltd.,17,P00307142,Toys,9097.14,214,110
Health Zone,7,Garmin Ltd.,17,P00219742,Household Essentials,8959.89,291,149
Health Zone,7,Garmin Ltd.,17,P00304642,Electronics,8834.70,490,246
Health Zone,7,Garmin Ltd.,17,P00180342,Patio & Garden,8778.00,570,285
Health Zone,7,Garmin Ltd.,17,P00029742,Health & Beauty,8670.31,149,76
Health Zone,7,Garmin Ltd.,17,P00338542,Grocery,8653.34,821,417
Health Zone,7,Garmin Ltd.,17,P00276842,Health & Beauty,8576.10,117,61
Health Zone,7,Garmin Ltd.,17,P00027642,Toys,8561.40,190,105
Health Zone,7,Garmin Ltd.,17,P00312942,Toys,8131.32,108,58
Health Zone,7,Garmin Ltd.,17,P00282342,Electronics,8036.52,193,99
Health Zone,7,Garmin Ltd.,17,P00359642,Patio & Garden,8025.60,120,58
Health Zone,7,Garmin Ltd.,17,P00029842,Toys,7963.68,376,187
Health Zone,7,Garmin Ltd.,17,P00027142,Toys,7716.15,195,87
Health Zone,7,Garmin Ltd.,17,P00134542,Health & Beauty,7678.80,158,81
Health Zone,7,Garmin Ltd.,17,P00273342,Automotive,7572.42,111,60
Health Zone,7,Garmin Ltd.,17,P00059142,Toys,7569.87,231,122
Health Zone,7,Garmin Ltd.,17,P00126642,Toys,7411.14,114,55
Health Zone,7,Garmin Ltd.,17,P0099842,Health & Beauty,7398.45,205,102
Health Zone,7,Garmin Ltd.,17,P00195042,Household Essentials,6766.68,321,165
Health Zone,7,Garmin Ltd.,17,P00337542,Health & Beauty,6651.36,596,295
Health Zone,7,Garmin Ltd.,17,P00321342,Grocery,6516.90,234,116
Health Zone,7,Garmin Ltd.,17,P00049342,Toys,6379.70,131,65
Health Zone,7,Garmin Ltd.,17,P00044542,Toys,6339.81,93,46
Health Zone,7,Garmin Ltd.,17,P0094542,Electronics,6205.76,352,174
Health Zone,7,Garmin Ltd.,17,P00210442,Health & Beauty,6011.60,76,40
Health Zone,7,Garmin Ltd.,17,P00173342,Grocery,5866.02,918,465
Health Zone,7,Garmin Ltd.,17,P00259742,Toys,5857.14,94,48
Health Zone,7,Garmin Ltd.,17,P00354142,Household Essentials,5793.98,271,136
Health Zone,7,Garmin Ltd.,17,P00300942,"Arts, Crafts & Sewing",5675.67,81,41
Health Zone,7,Garmin Ltd.,17,P00183842,Clothing,5649.27,187,91
Health Zone,7,Garmin Ltd.,17,P00152542,"Arts, Crafts & Sewing",5366.48,98,45
Health Zone,7,Garmin Ltd.,17,P00334142,Toys,5320.97,73,34
Health Zone,7,Garmin Ltd.,17,P00251042,Toys,5155.65,95,47
Health Zone,7,Garmin Ltd.,17,P00307442,Health & Beauty,5027.12,191,94
Health Zone,7,Garmin Ltd.,17,P00106942,Toys,4923.36,156,81
Health Zone,7,Garmin Ltd.,17,P00193342,Patio & Garden,4914.62,71,39
Health Zone,7,Garmin Ltd.,17,P00336742,Pets,4848.00,150,83
Health Zone,7,Garmin Ltd.,17,P00015442,Toys,4613.58,114,58
Health Zone,7,Garmin Ltd.,17,P00043142,Health & Beauty,4561.10,85,47
Health Zone,7,Garmin Ltd.,17,P00055242,Patio & Garden,4321.20,65,32
Health Zone,7,Garmin Ltd.,17,P00064242,Health & Beauty,4240.11,331,163
Health Zone,7,Garmin Ltd.,17,P00225442,"Arts, Crafts & Sewing",4236.70,65,32
Health Zone,7,Garmin Ltd.,17,P00340942,Toys,4060.87,319,159
Health Zone,7,Garmin Ltd.,17,P00206042,Health & Beauty,3953.52,228,115
Health Zone,7,Garmin Ltd.,17,P00040142,Health & Beauty,3930.48,106,51
Health Zone,7,Garmin Ltd.,17,P00246642,Office & School Supplies,3881.07,87,36
Health Zone,7,Garmin Ltd.,17,P00245142,Patio & Garden,3754.08,72,34
Health Zone,7,Garmin Ltd.,17,P00288242,Health & Beauty,3718.00,260,123
Health Zone,7,Garmin Ltd.,17,P0094242,Toys,3710.07,91,46
Health Zone,7,Garmin Ltd.,17,P00328742,Grocery,3644.29,221,112
Health Zone,7,Garmin Ltd.,17,P00347542,Grocery,3626.00,74,38
Health Zone,7,Garmin Ltd.,17,P00201042,Toys,3573.63,59,29
Health Zone,7,Garmin Ltd.,17,P00008542,Electronics,3554.20,260,127
Health Zone,7,Garmin Ltd.,17,P00267642,Toys,3473.61,139,67
Health Zone,7,Garmin Ltd.,17,P00303942,Toys,3351.28,163,78
Health Zone,7,Garmin Ltd.,17,P00252842,Toys,3261.96,164,78
Health Zone,7,Garmin Ltd.,17,P00187042,Electronics,3224.60,115,54
Health Zone,7,Garmin Ltd.,17,P00162342,Household Essentials,3107.44,56,25
Health Zone,7,Garmin Ltd.,17,P00269742,Patio & Garden,3077.76,96,50
Health Zone,7,Garmin Ltd.,17,P00130042,Appliances,3008.00,64,33
Health Zone,7,Garmin Ltd.,17,P00087442,Health & Beauty,3003.66,333,171
Health Zone,7,Garmin Ltd.,17,P00026342,Toys,2995.10,61,28
Health Zone,7,Garmin Ltd.,17,P00299242,Toys,2810.34,78,35
Health Zone,7,Garmin Ltd.,17,P0095042,Clothing,2809.08,153,84
Health Zone,7,Garmin Ltd.,17,P00368642,Patio & Garden,2742.54,258,130
Health Zone,7,Garmin Ltd.,17,P00200442,Furniture,2702.72,164,83
Health Zone,7,Garmin Ltd.,17,P00366342,Health & Beauty,2541.50,65,34
Health Zone,7,Garmin Ltd.,17,P00300042,"Arts, Crafts & Sewing",2519.95,499,248
Health Zone,7,Garmin Ltd.,17,P00252942,Electronics,2430.40,62,31
Health Zone,7,Garmin Ltd.,17,P00070742,Health & Beauty,2285.36,106,53
Health Zone,7,Garmin Ltd.,17,P00365242,Health & Beauty,2283.38,1067,521
Health Zone,7,Garmin Ltd.,17,P00155842,Toys,2270.41,29,14
Health Zone,7,Garmin Ltd.,17,P00271842,Toys,2170.36,58,28
Health Zone,7,Garmin Ltd.,17,P00064942,Toys,2168.76,62,32
Health Zone,7,Garmin Ltd.,17,P00053742,Health & Beauty,2162.95,181,93
Health Zone,7,Garmin Ltd.,17,P00317042,Home & Kitchen,2152.64,28,15
Health Zone,7,Garmin Ltd.,17,P00273142,Toys,2148.20,46,22
Health Zone,7,Garmin Ltd.,17,P00056042,Toys,2127.00,30,14
Health Zone,7,Garmin Ltd.,17,P00257642,Health & Beauty,2110.92,84,42
Health Zone,7,Garmin Ltd.,17,P00324842,Toys,2068.04,164,79
Health Zone,7,Garmin Ltd.,17,P00045642,Toys,2035.50,75,40
Health Zone,7,Garmin Ltd.,17,P00362942,Health & Beauty,1986.75,25,13
Health Zone,7,Garmin Ltd.,17,P00025542,Toys,1796.12,332,167
Health Zone,7,Garmin Ltd.,17,P00352342,Toys,1759.21,47,25
Health Zone,7,Garmin Ltd.,17,P00249442,Health & Beauty,1714.50,54,25
Health Zone,7,Garmin Ltd.,17,P00065642,Office & School Supplies,1681.92,73,37
Health Zone,7,Garmin Ltd.,17,P00319942,Grocery,1676.70,243,124
Health Zone,7,Garmin Ltd.,17,P00329742,Household Essentials,1590.65,145,84
Health Zone,7,Garmin Ltd.,17,P00345142,Health & Beauty,1578.06,66,29
Health Zone,7,Garmin Ltd.,17,P00133342,Toys,1571.90,22,13
Health Zone,7,Garmin Ltd.,17,P00165742,Toys,1565.84,529,262
Health Zone,7,Garmin Ltd.,17,P00165042,Electronics,1533.28,37,20
Health Zone,7,Garmin Ltd.,17,P00154342,Health & Beauty,1480.32,32,14
Health Zone,7,Garmin Ltd.,17,P00033842,Toys,1460.44,58,27
Health Zone,7,Garmin Ltd.,17,P00329942,Health & Beauty,1454.21,31,18
Health Zone,7,Garmin Ltd.,17,P00073042,Toys,1437.53,29,15
Health Zone,7,Garmin Ltd.,17,P00172342,Toys,1409.33,37,19
Health Zone,7,Garmin Ltd.,17,P00263642,Household Essentials,1378.51,47,25
Health Zone,7,Garmin Ltd.,17,P00193142,Health & Beauty,1376.40,372,184
Health Zone,7,Garmin Ltd.,17,P00352242,Grocery,1369.90,266,132
Health Zone,7,Garmin Ltd.,17,P00164742,Clothing,1353.00,30,13
Health Zone,7,Garmin Ltd.,17,P00264942,Patio & Garden,1338.24,17,7
Health Zone,7,Garmin Ltd.,17,P00080942,Health & Beauty,1285.92,18,9
Health Zone,7,Garmin Ltd.,17,P00185742,Electronics,1280.80,40,21
Health Zone,7,Garmin Ltd.,17,P00027742,Household Essentials,1261.76,16,8
Health Zone,7,Garmin Ltd.,17,P00283742,Toys,1216.48,16,7
Health Zone,7,Garmin Ltd.,17,P00062642,Toys,1176.50,25,13
Health Zone,7,Garmin Ltd.,17,P00036142,Health & Beauty,1160.44,433,216
Health Zone,7,Garmin Ltd.,17,P00123942,Grocery,1148.16,26,12
Health Zone,7,Garmin Ltd.,17,P00268842,Toys,1145.82,39,21
Health Zone,7,Garmin Ltd.,17,P00206842,Health & Beauty,1040.44,19,9
Health Zone,7,Garmin Ltd.,17,P00205742,Health & Beauty,1028.67,17,8
Health Zone,7,Garmin Ltd.,17,P00242442,Grocery,917.85,87,41
Health Zone,7,Garmin Ltd.,17,P00017942,Toys,907.20,24,13
Health Zone,7,Garmin Ltd.,17,P00020042,Health & Beauty,848.64,102,48
Health Zone,7,Garmin Ltd.,17,P00139242,Toys,814.32,12,8
Health Zone,7,Garmin Ltd.,17,P00208442,Grocery,798.76,76,39
Health Zone,7,Garmin Ltd.,17,P00181142,Patio & Garden,686.10,10,8
Health Zone,7,Garmin Ltd.,17,P00068042,Home & Kitchen,665.55,153,76
Health Zone,7,Garmin Ltd.,17,P00064342,Health & Beauty,554.62,11,5
Health Zone,7,Garmin Ltd.,17,P00283242,Health & Beauty,516.88,142,67
Health Zone,7,Garmin Ltd.,17,P00326342,Health & Beauty,488.32,7,4
Health Zone,7,Garmin Ltd.,17,P00054842,"Arts, Crafts & Sewing",481.76,16,7
Health Zone,7,Garmin Ltd.,17,P00309442,Toys,420.03,39,18
Health Zone,7,Garmin Ltd.,17,P00152042,Appliances,414.33,7,4
Health Zone,7,Garmin Ltd.,17,P00131242,Toys,409.46,59,30
Health Zone,7,Garmin Ltd.,17,P00242042,Toys,377.41,73,36
Health Zone,7,Garmin Ltd.,17,P00086542,Electronics,370.70,11,5
Health Zone,7,Garmin Ltd.,17,P00314542,Toys,331.80,20,9
Health Zone,7,Garmin Ltd.,17,P00076642,Health & Beauty,323.90,10,5
Health Zone,7,Garmin Ltd.,17,P00073542,Health & Beauty,311.25,5,2
Health Zone,7,Garmin Ltd.,17,P00071342,Toys,260.28,9,3
Health Zone,7,Garmin Ltd.,17,P00264842,Patio & Garden,255.10,10,4
Health Zone,7,Garmin Ltd.,17,P00103942,Toys,253.89,39,20
Health Zone,7,Garmin Ltd.,17,P00172442,Health & Beauty,244.08,4,3
Health Zone,7,Garmin Ltd.,17,P00363542,Baby,242.25,17,9
Health Zone,7,Garmin Ltd.,17,P00072042,Toys,202.59,3,1
Health Zone,7,Garmin Ltd.,17,P00285542,Toys,187.62,59,30
Health Zone,7,Garmin Ltd.,17,P00011642,Toys,181.08,4,3
Health Zone,7,Garmin Ltd.,17,P00128642,Toys,158.82,3,2
Health Zone,7,Garmin Ltd.,17,P00006742,Health & Beauty,147.28,56,28
Health Zone,7,Garmin Ltd.,17,P00068742,Health & Beauty,147.18,2,1
Health Zone,7,Garmin Ltd.,17,P00295142,Electronics,141.35,11,4
Health Zone,7,Garmin Ltd.,17,P00100342,Appliances,139.08,6,2
Health Zone,7,Garmin Ltd.,17,P00019542,"Arts, Crafts & Sewing",134.00,10,5
Health Zone,7,Garmin Ltd.,17,P00290642,Automotive,123.59,17,9
Health Zone,7,Garmin Ltd.,17,P00080242,Toys,106.95,5,4
Health Zone,7,Garmin Ltd.,17,P00284542,Patio & Garden,97.75,17,7
Health Zone,7,Garmin Ltd.,17,P00073342,Toys,56.37,3,1
Health Zone,7,Garmin Ltd.,17,P00314842,Toys,46.73,1,1
Health Zone,7,Garmin Ltd.,17,P00013542,Grocery,32.72,2,1
Health Zone,7,Garmin Ltd.,17,P00072142,Toys,32.10,1,1
Health Zone,7,Garmin Ltd.,17,P00339142,Health & Beauty,30.96,2,1
Health Zone,7,Garmin Ltd.,17,P00348142,Health & Beauty,24.57,1,1
Health Zone,7,Garmin Ltd.,17,P00175142,Toys,8.18,2,2
Health Zone,7,Garmin Ltd.,17,P00260742,Health & Beauty,4.90,1,1
Health Zone,7,Garmin Ltd.,17,P00038642,Toys,3.22,1,1
InnoTech,5,Razer Inc.,18,P00265242,Health & Beauty,144646.32,3759,1880
InnoTech,5,Razer Inc.,18,P00051442,Toys,136502.52,2541,1249
InnoTech,5,Razer Inc.,18,P00251242,Health & Beauty,128173.05,2367,1187
InnoTech,5,Razer Inc.,18,P00371644,Shoes,111818.49,1769,899
InnoTech,5,Razer Inc.,18,P00002142,Grocery,110090.75,1505,735
InnoTech,5,Razer Inc.,18,P00375436,Shoes,108515.16,1572,814
InnoTech,5,Razer Inc.,18,P00062842,Grocery,108195.78,1694,847
InnoTech,5,Razer Inc.,18,P00323942,Toys,100176.34,1609,800
InnoTech,5,Razer Inc.,18,P00021742,Health & Beauty,95295.88,1588,776
InnoTech,5,Razer Inc.,18,P00173842,Grocery,93260.40,1240,617
InnoTech,5,Razer Inc.,18,P00289342,Health & Beauty,75817.35,1065,531
InnoTech,5,Razer Inc.,18,P00161942,Health & Beauty,74544.75,1575,799
InnoTech,5,Razer Inc.,18,P00275842,Electronics,74014.16,1114,560
InnoTech,5,Razer Inc.,18,P00120342,Health & Beauty,73752.22,1259,629
InnoTech,5,Razer Inc.,18,P00331042,Health & Beauty,70921.11,969,481
InnoTech,5,Razer Inc.,18,P00243942,Grocery,70484.88,1356,688
InnoTech,5,Razer Inc.,18,P00127942,Grocery,70406.56,1036,529
InnoTech,5,Razer Inc.,18,P00102342,Toys,69761.44,1393,683
InnoTech,5,Razer Inc.,18,P00251942,Grocery,68828.20,932,469
InnoTech,5,Razer Inc.,18,P00113342,Grocery,65520.93,1349,675
InnoTech,5,Razer Inc.,18,P00154642,Toys,63553.14,1161,576
InnoTech,5,Razer Inc.,18,P00192542,Grocery,59409.00,1035,528
InnoTech,5,Razer Inc.,18,P00046742,Grocery,59380.30,2870,1438
InnoTech,5,Razer Inc.,18,P00127342,Grocery,57763.44,876,438
InnoTech,5,Razer Inc.,18,P00207942,Household Essentials,56525.04,1098,546
InnoTech,5,Razer Inc.,18,P00256642,Health & Beauty,56293.17,993,498
InnoTech,5,Razer Inc.,18,P00285842,Health & Beauty,55939.84,1096,537
InnoTech,5,Razer Inc.,18,P00042842,Health & Beauty,55916.52,726,363
InnoTech,5,Razer Inc.,18,P00125942,Grocery,55666.52,1492,725
InnoTech,5,Razer Inc.,18,P00147742,Grocery,54543.50,1175,573
InnoTech,5,Razer Inc.,18,P00161442,Health & Beauty,53425.68,1029,503
InnoTech,5,Razer Inc.,18,P00346242,Grocery,53425.68,1176,557
InnoTech,5,Razer Inc.,18,P00350942,Home & Kitchen,52973.37,1467,735
InnoTech,5,Razer Inc.,18,P00148642,Household Essentials,50179.50,2430,1204
InnoTech,5,Razer Inc.,18,P00086042,Toys,49660.32,1228,624
InnoTech,5,Razer Inc.,18,P00114542,Health & Beauty,48829.04,754,378
InnoTech,5,Razer Inc.,18,P00230842,Toys,41888.00,680,334
InnoTech,5,Razer Inc.,18,P00015542,Grocery,40836.16,592,295
InnoTech,5,Razer Inc.,18,P00222942,Grocery,39793.82,554,271
InnoTech,5,Razer Inc.,18,P00059642,Grocery,37102.66,721,356
InnoTech,5,Razer Inc.,18,P00263542,"Arts, Crafts & Sewing",37079.67,597,288
InnoTech,5,Razer Inc.,18,P00355142,Grocery,36877.75,1621,811
InnoTech,5,Razer Inc.,18,P0095842,Home & Kitchen,36075.05,613,313
InnoTech,5,Razer Inc.,18,P00294242,Clothing,35946.67,589,283
InnoTech,5,Razer Inc.,18,P00119442,Health & Beauty,35113.75,875,444
InnoTech,5,Razer Inc.,18,P00223642,Patio & Garden,34638.90,515,266
InnoTech,5,Razer Inc.,18,P0097342,Grocery,34381.75,745,364
InnoTech,5,Razer Inc.,18,P00345742,Grocery,33837.96,796,393
InnoTech,5,Razer Inc.,18,P00133742,Health & Beauty,32966.40,505,253
InnoTech,5,Razer Inc.,18,P00134342,Health & Beauty,31952.83,481,247
InnoTech,5,Razer Inc.,18,P00229742,Grocery,31652.79,879,443
InnoTech,5,Razer Inc.,18,P00034842,Health & Beauty,30311.51,1343,682
InnoTech,5,Razer Inc.,18,P00016842,Grocery,29727.06,617,315
InnoTech,5,Razer Inc.,18,P00307642,Health & Beauty,29646.20,653,328
InnoTech,5,Razer Inc.,18,P00273742,Grocery,29632.00,800,392
InnoTech,5,Razer Inc.,18,P00111742,Office & School Supplies,29387.12,1358,689
InnoTech,5,Razer Inc.,18,P00120542,Toys,29167.92,612,299
InnoTech,5,Razer Inc.,18,P00002242,Household Essentials,28993.80,382,198
InnoTech,5,Razer Inc.,18,P00145942,Household Essentials,28837.06,586,283
InnoTech,5,Razer Inc.,18,P00177142,Toys,28209.54,393,190
InnoTech,5,Razer Inc.,18,P00303442,Grocery,27811.00,700,356
InnoTech,5,Razer Inc.,18,P00145642,Grocery,27779.95,583,308
InnoTech,5,Razer Inc.,18,P00316642,Clothing,27728.25,825,417
InnoTech,5,Razer Inc.,18,P00282742,Health & Beauty,27525.60,360,170
InnoTech,5,Razer Inc.,18,P00036742,Grocery,26511.84,361,185
InnoTech,5,Razer Inc.,18,P00339942,Grocery,25269.72,469,238
InnoTech,5,Razer Inc.,18,P00057342,Clothing,25063.02,729,359
InnoTech,5,Razer Inc.,18,P00108842,Health & Beauty,25002.66,393,201
InnoTech,5,Razer Inc.,18,P00273942,Health & Beauty,24942.30,355,178
InnoTech,5,Razer Inc.,18,P0096742,Electronics,24900.46,338,175
InnoTech,5,Razer Inc.,18,P00282042,Health & Beauty,24490.41,973,490
InnoTech,5,Razer Inc.,18,P00035842,Health & Beauty,23945.64,1271,637
InnoTech,5,Razer Inc.,18,P00124842,Patio & Garden,23459.54,598,314
InnoTech,5,Razer Inc.,18,P00006942,Grocery,23279.63,1003,498
InnoTech,5,Razer Inc.,18,P00187342,Clothing,23123.30,395,200
InnoTech,5,Razer Inc.,18,P00024342,Toys,22957.92,298,150
InnoTech,5,Razer Inc.,18,P00253142,Grocery,22745.38,518,257
InnoTech,5,Razer Inc.,18,P00323042,Health & Beauty,22385.44,316,159
InnoTech,5,Razer Inc.,18,P00362342,Health & Beauty,22168.32,736,362
InnoTech,5,Razer Inc.,18,P00358342,Patio & Garden,21718.90,437,224
InnoTech,5,Razer Inc.,18,P00021842,Health & Beauty,21335.15,415,200
InnoTech,5,Razer Inc.,18,P00296042,Toys,21160.01,1487,731
InnoTech,5,Razer Inc.,18,P00322042,Health & Beauty,21092.61,397,194
InnoTech,5,Razer Inc.,18,P00179142,Patio & Garden,21026.70,305,152
InnoTech,5,Razer Inc.,18,P00334042,Grocery,21008.91,309,157
InnoTech,5,Razer Inc.,18,P00297342,Health & Beauty,20939.42,358,171
InnoTech,5,Razer Inc.,18,P00357842,Health & Beauty,20837.19,271,134
InnoTech,5,Razer Inc.,18,P00201342,Grocery,20320.92,846,419
InnoTech,5,Razer Inc.,18,P00193042,Health & Beauty,19807.45,403,204
InnoTech,5,Razer Inc.,18,P00101942,Toys,19552.96,1204,616
InnoTech,5,Razer Inc.,18,P00118442,Grocery,19466.28,828,407
InnoTech,5,Razer Inc.,18,P0096942,Home & Kitchen,19423.74,309,154
