Product_ID,Product_Category,Season,Year,Total_Sales,Total_Quantity,Total_Transactions,Avg_Transaction_Value
P00012242,Electronics,Spring,2019,76.72,4,3,25.573333
P00012242,Electronics,Summer,2019,57.54,3,1,57.540000
P00012242,Electronics,Fall,2019,38.36,2,1,38.360000
P00012242,Electronics,Winter,2019,38.36,2,2,19.180000
P00012242,Electronics,Spring,2020,115.08,6,3,38.360000
P00012242,Electronics,Summer,2020,76.72,4,2,38.360000
P00012242,Electronics,Fall,2020,268.52,14,6,44.753333
P00012242,Electronics,Winter,2020,57.54,3,1,57.540000
P00012342,Toys,Spring,2018,63.46,2,1,63.460000
P00012442,Baby,Spring,2016,56.30,2,1,56.300000
P00012442,Baby,Fall,2017,56.30,2,1,56.300000
P00012442,Baby,Spring,2018,84.45,3,1,84.450000
P00012442,Baby,Spring,2019,112.60,4,2,56.300000
P00012442,Baby,Winter,2020,84.45,3,2,42.225000
P00012542,Health & Beauty,Spring,2015,74.21,1,1,74.210000
P00012542,Health & Beauty,Fall,2017,445.26,6,2,222.630000
P00012542,Health & Beauty,Summer,2019,74.21,1,1,74.210000
P00012542,Health & Beauty,Winter,2020,222.63,3,1,222.630000
P00012742,Toys,Spring,2016,190.86,3,1,190.860000
P00012742,Toys,Fall,2016,190.86,3,1,190.860000
P00012742,Toys,Summer,2017,63.62,1,1,63.620000
P00012742,Toys,Fall,2018,381.72,6,2,190.860000
P00012742,Toys,Fall,2019,190.86,3,1,190.860000
P00012742,Toys,Spring,2020,190.86,3,1,190.860000
P00012742,Toys,Fall,2020,190.86,3,1,190.860000
P00012742,Toys,Winter,2020,127.24,2,1,127.240000
P00012842,"Arts, Crafts & Sewing",Spring,2015,460.89,9,5,92.178000
P00012842,"Arts, Crafts & Sewing",Summer,2015,102.42,2,2,51.210000
P00012842,"Arts, Crafts & Sewing",Fall,2015,51.21,1,1,51.210000
P00012842,"Arts, Crafts & Sewing",Winter,2015,614.52,12,7,87.788571
P00012842,"Arts, Crafts & Sewing",Spring,2016,256.05,5,3,85.350000
P00012842,"Arts, Crafts & Sewing",Summer,2016,204.84,4,2,102.420000
P00012842,"Arts, Crafts & Sewing",Winter,2016,409.68,8,5,81.936000
P00012842,"Arts, Crafts & Sewing",Summer,2017,256.05,5,2,128.025000
P00012842,"Arts, Crafts & Sewing",Fall,2017,153.63,3,1,153.630000
P00012842,"Arts, Crafts & Sewing",Winter,2017,102.42,2,1,102.420000
P00012842,"Arts, Crafts & Sewing",Fall,2018,102.42,2,1,102.420000
P00012842,"Arts, Crafts & Sewing",Winter,2018,51.21,1,1,51.210000
P00012842,"Arts, Crafts & Sewing",Summer,2019,204.84,4,2,102.420000
P00012842,"Arts, Crafts & Sewing",Fall,2019,153.63,3,2,76.815000
P00012842,"Arts, Crafts & Sewing",Winter,2019,153.63,3,1,153.630000
P00012842,"Arts, Crafts & Sewing",Spring,2020,51.21,1,1,51.210000
P00012842,"Arts, Crafts & Sewing",Summer,2020,204.84,4,3,68.280000
P00012842,"Arts, Crafts & Sewing",Fall,2020,51.21,1,1,51.210000
P00012842,"Arts, Crafts & Sewing",Winter,2020,153.63,3,2,76.815000
P00012942,Health & Beauty,Winter,2015,92.12,2,1,92.120000
P00013142,Health & Beauty,Spring,2015,292.53,7,3,97.510000
P00013142,Health & Beauty,Summer,2015,292.53,7,4,73.132500
P00013142,Health & Beauty,Fall,2015,626.85,15,6,104.475000
P00013142,Health & Beauty,Winter,2015,83.58,2,1,83.580000
P00013142,Health & Beauty,Spring,2016,334.32,8,4,83.580000
P00013142,Health & Beauty,Summer,2016,292.53,7,3,97.510000
P00013142,Health & Beauty,Fall,2016,41.79,1,1,41.790000
P00013142,Health & Beauty,Winter,2016,250.74,6,3,83.580000
P00013142,Health & Beauty,Spring,2017,83.58,2,1,83.580000
P00013142,Health & Beauty,Summer,2017,125.37,3,3,41.790000
P00013142,Health & Beauty,Fall,2017,376.11,9,3,125.370000
P00013142,Health & Beauty,Spring,2018,459.69,11,6,76.615000
P00013142,Health & Beauty,Summer,2018,125.37,3,2,62.685000
P00013142,Health & Beauty,Fall,2018,250.74,6,3,83.580000
P00013142,Health & Beauty,Winter,2018,83.58,2,1,83.580000
P00013142,Health & Beauty,Spring,2019,250.74,6,4,62.685000
P00013142,Health & Beauty,Summer,2019,125.37,3,2,62.685000
P00013142,Health & Beauty,Fall,2019,208.95,5,3,69.650000
P00013142,Health & Beauty,Winter,2019,376.11,9,5,75.222000
P00013142,Health & Beauty,Spring,2020,417.90,10,5,83.580000
P00013142,Health & Beauty,Summer,2020,292.53,7,4,73.132500
P00013142,Health & Beauty,Fall,2020,376.11,9,3,125.370000
P00013142,Health & Beauty,Winter,2020,125.37,3,1,125.370000
P00013242,Baby,Spring,2015,38.78,1,1,38.780000
P00013242,Baby,Summer,2016,38.78,1,1,38.780000
P00013242,Baby,Winter,2016,38.78,1,1,38.780000
P00013242,Baby,Summer,2017,116.34,3,1,116.340000
P00013242,Baby,Winter,2017,77.56,2,1,77.560000
P00013242,Baby,Summer,2019,38.78,1,1,38.780000
P00013242,Baby,Winter,2019,77.56,2,1,77.560000
P00013342,Baby,Summer,2015,194.52,3,1,194.520000
P00013342,Baby,Fall,2018,129.68,2,1,129.680000
P00013342,Baby,Winter,2020,129.68,2,1,129.680000
P00013442,Toys,Winter,2017,74.88,1,1,74.880000
P00013542,Grocery,Summer,2019,32.72,2,1,32.720000
P00013642,Toys,Spring,2015,195.60,4,3,65.200000
P00013642,Toys,Summer,2015,195.60,4,2,97.800000
P00013642,Toys,Fall,2015,244.50,5,2,122.250000
P00013642,Toys,Winter,2015,537.90,11,6,89.650000
P00013642,Toys,Spring,2016,97.80,2,1,97.800000
P00013642,Toys,Summer,2016,195.60,4,2,97.800000
P00013642,Toys,Fall,2016,342.30,7,3,114.100000
P00013642,Toys,Winter,2016,342.30,7,4,85.575000
P00013642,Toys,Spring,2017,146.70,3,2,73.350000
P00013642,Toys,Summer,2017,293.40,6,5,58.680000
P00013642,Toys,Fall,2017,537.90,11,6,89.650000
P00013642,Toys,Winter,2017,244.50,5,3,81.500000
P00013642,Toys,Spring,2018,244.50,5,2,122.250000
P00013642,Toys,Fall,2018,440.10,9,4,110.025000
P00013642,Toys,Winter,2018,48.90,1,1,48.900000
P00013642,Toys,Spring,2019,440.10,9,5,88.020000
P00013642,Toys,Summer,2019,195.60,4,2,97.800000
P00013642,Toys,Fall,2019,391.20,8,3,130.400000
P00013642,Toys,Winter,2019,391.20,8,3,130.400000
P00013642,Toys,Spring,2020,97.80,2,2,48.900000
P00013642,Toys,Fall,2020,244.50,5,3,81.500000
P00013642,Toys,Winter,2020,195.60,4,3,65.200000
P00013742,Health & Beauty,Spring,2015,1422.32,23,12,118.526667
P00013742,Health & Beauty,Summer,2015,2040.72,33,17,120.042353
P00013742,Health & Beauty,Fall,2015,989.44,16,12,82.453333
P00013742,Health & Beauty,Winter,2015,1236.80,20,11,112.436364
P00013742,Health & Beauty,Spring,2016,1855.20,30,16,115.950000
P00013742,Health & Beauty,Summer,2016,2535.44,41,21,120.735238
P00013742,Health & Beauty,Fall,2016,1174.96,19,10,117.496000
P00013742,Health & Beauty,Winter,2016,2040.72,33,16,127.545000
P00013742,Health & Beauty,Spring,2017,1978.88,32,15,131.925333
P00013742,Health & Beauty,Summer,2017,2226.24,36,17,130.955294
P00013742,Health & Beauty,Fall,2017,1484.16,24,13,114.166154
P00013742,Health & Beauty,Winter,2017,2720.96,44,19,143.208421
P00013742,Health & Beauty,Spring,2018,989.44,16,7,141.348571
P00013742,Health & Beauty,Summer,2018,2288.08,37,19,120.425263
P00013742,Health & Beauty,Fall,2018,1051.28,17,8,131.410000
P00013742,Health & Beauty,Winter,2018,1236.80,20,11,112.436364
P00013742,Health & Beauty,Spring,2019,2968.32,48,25,118.732800
P00013742,Health & Beauty,Summer,2019,1793.36,29,12,149.446667
P00013742,Health & Beauty,Fall,2019,2782.80,45,23,120.991304
P00013742,Health & Beauty,Winter,2019,1917.04,31,15,127.802667
P00013742,Health & Beauty,Spring,2020,1484.16,24,10,148.416000
P00013742,Health & Beauty,Summer,2020,1855.20,30,15,123.680000
P00013742,Health & Beauty,Fall,2020,1793.36,29,16,112.085000
P00013742,Health & Beauty,Winter,2020,2164.40,35,17,127.317647
P00013842,Toys,Winter,2019,4.42,1,1,4.420000
P00013942,Health & Beauty,Spring,2015,418.75,25,12,34.895833
P00013942,Health & Beauty,Summer,2015,318.25,19,10,31.825000
P00013942,Health & Beauty,Fall,2015,251.25,15,7,35.892857
P00013942,Health & Beauty,Winter,2015,402.00,24,11,36.545455
P00013942,Health & Beauty,Spring,2016,150.75,9,5,30.150000
P00013942,Health & Beauty,Summer,2016,251.25,15,9,27.916667
P00013942,Health & Beauty,Fall,2016,368.50,22,12,30.708333
P00013942,Health & Beauty,Winter,2016,368.50,22,13,28.346154
P00013942,Health & Beauty,Spring,2017,351.75,21,10,35.175000
P00013942,Health & Beauty,Summer,2017,335.00,20,10,33.500000
P00013942,Health & Beauty,Fall,2017,234.50,14,6,39.083333
P00013942,Health & Beauty,Winter,2017,435.50,26,14,31.107143
P00013942,Health & Beauty,Spring,2018,268.00,16,7,38.285714
P00013942,Health & Beauty,Summer,2018,268.00,16,10,26.800000
P00013942,Health & Beauty,Fall,2018,335.00,20,12,27.916667
P00013942,Health & Beauty,Winter,2018,150.75,9,5,30.150000
P00013942,Health & Beauty,Spring,2019,134.00,8,5,26.800000
P00013942,Health & Beauty,Summer,2019,469.00,28,14,33.500000
P00013942,Health & Beauty,Fall,2019,284.75,17,8,35.593750
P00013942,Health & Beauty,Winter,2019,268.00,16,8,33.500000
P00013942,Health & Beauty,Spring,2020,301.50,18,11,27.409091
P00013942,Health & Beauty,Summer,2020,418.75,25,10,41.875000
P00013942,Health & Beauty,Fall,2020,569.50,34,17,33.500000
P00013942,Health & Beauty,Winter,2020,385.25,23,10,38.525000
P00014042,Grocery,Spring,2015,1210.14,18,10,121.014000
P00014042,Grocery,Summer,2015,941.22,14,6,156.870000
P00014042,Grocery,Fall,2015,1142.91,17,7,163.272857
P00014042,Grocery,Winter,2015,672.30,10,6,112.050000
P00014042,Grocery,Spring,2016,1277.37,19,9,141.930000
P00014042,Grocery,Summer,2016,470.61,7,3,156.870000
P00014042,Grocery,Fall,2016,941.22,14,8,117.652500
P00014042,Grocery,Winter,2016,1008.45,15,9,112.050000
P00014042,Grocery,Spring,2017,1210.14,18,9,134.460000
P00014042,Grocery,Summer,2017,1479.06,22,11,134.460000
P00014042,Grocery,Fall,2017,1142.91,17,9,126.990000
P00014042,Grocery,Winter,2017,1277.37,19,11,116.124545
P00014042,Grocery,Spring,2018,1075.68,16,9,119.520000
P00014042,Grocery,Summer,2018,1210.14,18,8,151.267500
P00014042,Grocery,Fall,2018,1277.37,19,11,116.124545
P00014042,Grocery,Winter,2018,1008.45,15,8,126.056250
P00014042,Grocery,Spring,2019,1142.91,17,8,142.863750
P00014042,Grocery,Summer,2019,873.99,13,6,145.665000
P00014042,Grocery,Fall,2019,1411.83,21,11,128.348182
P00014042,Grocery,Winter,2019,806.76,12,7,115.251429
P00014042,Grocery,Spring,2020,1008.45,15,7,144.064286
P00014042,Grocery,Summer,2020,873.99,13,6,145.665000
P00014042,Grocery,Fall,2020,739.53,11,7,105.647143
P00014042,Grocery,Winter,2020,1210.14,18,8,151.267500
P00014142,Electronics,Summer,2015,45.06,3,2,22.530000
P00014142,Electronics,Fall,2016,45.06,3,1,45.060000
P00014142,Electronics,Spring,2017,30.04,2,1,30.040000
P00014142,Electronics,Fall,2017,30.04,2,1,30.040000
P00014142,Electronics,Winter,2017,30.04,2,1,30.040000
P00014142,Electronics,Fall,2019,45.06,3,1,45.060000
P00014142,Electronics,Spring,2020,15.02,1,1,15.020000
P00014142,Electronics,Fall,2020,30.04,2,1,30.040000
P00014242,Toys,Spring,2015,59.78,7,4,14.945000
P00014242,Toys,Summer,2015,25.62,3,1,25.620000
P00014242,Toys,Fall,2015,170.80,20,10,17.080000
P00014242,Toys,Winter,2015,136.64,16,7,19.520000
P00014242,Toys,Spring,2016,93.94,11,8,11.742500
P00014242,Toys,Summer,2016,85.40,10,4,21.350000
P00014242,Toys,Fall,2016,59.78,7,4,14.945000
P00014242,Toys,Winter,2016,25.62,3,2,12.810000
P00014242,Toys,Spring,2017,68.32,8,5,13.664000
P00014242,Toys,Summer,2017,170.80,20,9,18.977778
P00014242,Toys,Fall,2017,76.86,9,4,19.215000
P00014242,Toys,Winter,2017,17.08,2,1,17.080000
P00014242,Toys,Spring,2018,51.24,6,3,17.080000
P00014242,Toys,Summer,2018,25.62,3,1,25.620000
P00014242,Toys,Fall,2018,102.48,12,8,12.810000
P00014242,Toys,Winter,2018,59.78,7,4,14.945000
P00014242,Toys,Spring,2019,102.48,12,7,14.640000
P00014242,Toys,Summer,2019,76.86,9,5,15.372000
P00014242,Toys,Fall,2019,51.24,6,3,17.080000
P00014242,Toys,Winter,2019,128.10,15,6,21.350000
P00014242,Toys,Spring,2020,42.70,5,3,14.233333
P00014242,Toys,Summer,2020,51.24,6,3,17.080000
P00014242,Toys,Fall,2020,51.24,6,2,25.620000
P00014242,Toys,Winter,2020,17.08,2,1,17.080000
P00014342,Toys,Fall,2015,13.26,3,2,6.630000
P00014342,Toys,Winter,2015,8.84,2,1,8.840000
P00014342,Toys,Winter,2016,8.84,2,1,8.840000
P00014342,Toys,Spring,2018,4.42,1,1,4.420000
P00014342,Toys,Fall,2018,13.26,3,1,13.260000
P00014342,Toys,Fall,2019,8.84,2,1,8.840000
P00014342,Toys,Spring,2020,4.42,1,1,4.420000
P00014342,Toys,Summer,2020,13.26,3,1,13.260000
P00014342,Toys,Fall,2020,13.26,3,1,13.260000
P00014442,Household Essentials,Winter,2015,359.04,6,3,119.680000
P00014442,Household Essentials,Winter,2016,239.36,4,2,119.680000
P00014442,Household Essentials,Summer,2017,119.68,2,1,119.680000
P00014442,Household Essentials,Fall,2017,299.20,5,2,149.600000
P00014442,Household Essentials,Winter,2017,59.84,1,1,59.840000
P00014442,Household Essentials,Summer,2018,119.68,2,2,59.840000
P00014442,Household Essentials,Fall,2018,478.72,8,3,159.573333
P00014442,Household Essentials,Winter,2018,359.04,6,2,179.520000
P00014442,Household Essentials,Summer,2019,59.84,1,1,59.840000
P00014442,Household Essentials,Spring,2020,239.36,4,2,119.680000
P00014442,Household Essentials,Summer,2020,59.84,1,1,59.840000
P00014442,Household Essentials,Fall,2020,179.52,3,1,179.520000
P00014442,Household Essentials,Winter,2020,359.04,6,3,119.680000
P00014542,Toys,Spring,2015,2961.45,45,24,123.393750
P00014542,Toys,Summer,2015,3487.93,53,27,129.182593
P00014542,Toys,Fall,2015,4146.03,63,31,133.742903
P00014542,Toys,Winter,2015,3882.79,59,29,133.889310
P00014542,Toys,Spring,2016,3751.17,57,27,138.932222
P00014542,Toys,Summer,2016,4409.27,67,30,146.975667
P00014542,Toys,Fall,2016,4738.32,72,36,131.620000
P00014542,Toys,Winter,2016,3290.50,50,24,137.104167
P00014542,Toys,Spring,2017,4343.46,66,32,135.733125
P00014542,Toys,Summer,2017,4475.08,68,31,144.357419
P00014542,Toys,Fall,2017,3816.98,58,29,131.620000
P00014542,Toys,Winter,2017,3487.93,53,27,129.182593
P00014542,Toys,Spring,2018,2829.83,43,23,123.036087
P00014542,Toys,Summer,2018,3027.26,46,26,116.433077
P00014542,Toys,Fall,2018,3422.12,52,24,142.588333
P00014542,Toys,Winter,2018,5133.18,78,36,142.588333
P00014542,Toys,Spring,2019,3027.26,46,24,126.135833
P00014542,Toys,Summer,2019,3290.50,50,24,137.104167
P00014542,Toys,Fall,2019,4014.41,61,35,114.697429
P00014542,Toys,Winter,2019,3487.93,53,26,134.151154
P00014542,Toys,Spring,2020,4409.27,67,34,129.684412
P00014542,Toys,Summer,2020,4014.41,61,31,129.497097
P00014542,Toys,Fall,2020,2764.02,42,19,145.474737
P00014542,Toys,Winter,2020,2632.40,40,23,114.452174
P00014642,Toys,Spring,2015,1158.25,25,10,115.825000
P00014642,Toys,Summer,2015,1714.21,37,15,114.280667
P00014642,Toys,Fall,2015,1806.87,39,16,112.929375
P00014642,Toys,Winter,2015,1250.91,27,13,96.223846
P00014642,Toys,Spring,2016,972.93,21,12,81.077500
P00014642,Toys,Summer,2016,1806.87,39,21,86.041429
P00014642,Toys,Fall,2016,1621.55,35,18,90.086111
P00014642,Toys,Winter,2016,880.27,19,10,88.027000
P00014642,Toys,Spring,2017,1111.92,24,12,92.660000
P00014642,Toys,Summer,2017,1389.90,30,16,86.868750
P00014642,Toys,Fall,2017,972.93,21,11,88.448182
P00014642,Toys,Winter,2017,1389.90,30,14,99.278571
P00014642,Toys,Spring,2018,1575.22,34,16,98.451250
P00014642,Toys,Summer,2018,1436.23,31,14,102.587857
P00014642,Toys,Fall,2018,1389.90,30,18,77.216667
P00014642,Toys,Winter,2018,926.60,20,12,77.216667
P00014642,Toys,Spring,2019,833.94,18,9,92.660000
P00014642,Toys,Summer,2019,648.62,14,7,92.660000
P00014642,Toys,Fall,2019,972.93,21,10,97.293000
P00014642,Toys,Winter,2019,972.93,21,10,97.293000
P00014642,Toys,Spring,2020,926.60,20,12,77.216667
P00014642,Toys,Summer,2020,1667.88,36,16,104.242500
P00014642,Toys,Fall,2020,1436.23,31,13,110.479231
P00014642,Toys,Winter,2020,1065.59,23,14,76.113571
P00014742,Patio & Garden,Spring,2015,141.52,2,1,141.520000
P00014742,Patio & Garden,Summer,2015,495.32,7,4,123.830000
P00014742,Patio & Garden,Spring,2016,141.52,2,1,141.520000
P00014742,Patio & Garden,Fall,2016,212.28,3,2,106.140000
P00014742,Patio & Garden,Winter,2016,707.60,10,5,141.520000
P00014742,Patio & Garden,Spring,2017,141.52,2,1,141.520000
P00014742,Patio & Garden,Summer,2017,212.28,3,1,212.280000
P00014742,Patio & Garden,Fall,2017,141.52,2,1,141.520000
P00014742,Patio & Garden,Winter,2017,212.28,3,1,212.280000
P00014742,Patio & Garden,Spring,2018,283.04,4,2,141.520000
P00014742,Patio & Garden,Summer,2018,70.76,1,1,70.760000
P00014742,Patio & Garden,Winter,2018,424.56,6,3,141.520000
P00014742,Patio & Garden,Summer,2019,353.80,5,3,117.933333
P00014742,Patio & Garden,Fall,2019,495.32,7,3,165.106667
P00014742,Patio & Garden,Winter,2019,283.04,4,2,141.520000
P00014742,Patio & Garden,Spring,2020,141.52,2,1,141.520000
P00014742,Patio & Garden,Summer,2020,212.28,3,1,212.280000
P00014742,Patio & Garden,Fall,2020,566.08,8,3,188.693333
P00014742,Patio & Garden,Winter,2020,353.80,5,2,176.900000
P00014842,Grocery,Spring,2015,2514.12,42,20,125.706000
P00014842,Grocery,Summer,2015,1556.36,26,13,119.720000
P00014842,Grocery,Fall,2015,2035.24,34,19,107.117895
P00014842,Grocery,Winter,2015,1795.80,30,13,138.138462
P00014842,Grocery,Spring,2016,1975.38,33,17,116.198824
P00014842,Grocery,Summer,2016,1496.50,25,14,106.892857
P00014842,Grocery,Fall,2016,1735.94,29,15,115.729333
P00014842,Grocery,Winter,2016,2394.40,40,19,126.021053
P00014842,Grocery,Spring,2017,1735.94,29,17,102.114118
P00014842,Grocery,Summer,2017,2993.00,50,23,130.130435
P00014842,Grocery,Fall,2017,1376.78,23,15,91.785333
P00014842,Grocery,Winter,2017,1556.36,26,14,111.168571
P00014842,Grocery,Spring,2018,1556.36,26,11,141.487273
P00014842,Grocery,Summer,2018,1795.80,30,19,94.515789
P00014842,Grocery,Fall,2018,2993.00,50,23,130.130435
P00014842,Grocery,Winter,2018,1975.38,33,17,116.198824
P00014842,Grocery,Spring,2019,1855.66,31,16,115.978750
P00014842,Grocery,Summer,2019,3172.58,53,27,117.502963
P00014842,Grocery,Fall,2019,1616.22,27,14,115.444286
P00014842,Grocery,Winter,2019,1735.94,29,14,123.995714
P00014842,Grocery,Spring,2020,1975.38,33,17,116.198824
P00014842,Grocery,Summer,2020,1316.92,22,12,109.743333
P00014842,Grocery,Fall,2020,2454.26,41,21,116.869524
P00014842,Grocery,Winter,2020,2753.56,46,22,125.161818
P00014942,Toys,Spring,2015,534.90,10,4,133.725000
P00014942,Toys,Summer,2015,748.86,14,6,124.810000
P00014942,Toys,Fall,2015,534.90,10,5,106.980000
P00014942,Toys,Winter,2015,320.94,6,2,160.470000
P00014942,Toys,Spring,2016,588.39,11,5,117.678000
P00014942,Toys,Summer,2016,534.90,10,5,106.980000
P00014942,Toys,Fall,2016,160.47,3,1,160.470000
P00014942,Toys,Winter,2016,695.37,13,6,115.895000
P00014942,Toys,Spring,2017,213.96,4,3,71.320000
P00014942,Toys,Summer,2017,320.94,6,2,160.470000
P00014942,Toys,Fall,2017,374.43,7,4,93.607500
P00014942,Toys,Winter,2017,213.96,4,3,71.320000
P00014942,Toys,Spring,2018,374.43,7,5,74.886000
P00014942,Toys,Summer,2018,481.41,9,4,120.352500
P00014942,Toys,Fall,2018,695.37,13,8,86.921250
P00014942,Toys,Winter,2018,267.45,5,3,89.150000
P00014942,Toys,Spring,2019,213.96,4,3,71.320000
P00014942,Toys,Summer,2019,320.94,6,3,106.980000
P00014942,Toys,Fall,2019,374.43,7,4,93.607500
P00014942,Toys,Winter,2019,748.86,14,6,124.810000
P00014942,Toys,Summer,2020,534.90,10,6,89.150000
P00014942,Toys,Fall,2020,213.96,4,2,106.980000
P00014942,Toys,Winter,2020,374.43,7,4,93.607500
P00015042,Toys,Spring,2015,242.84,4,2,121.420000
P00015042,Toys,Summer,2015,424.97,7,3,141.656667
P00015042,Toys,Fall,2015,364.26,6,3,121.420000
P00015042,Toys,Winter,2015,303.55,5,2,151.775000
P00015042,Toys,Spring,2016,182.13,3,1,182.130000
P00015042,Toys,Summer,2016,242.84,4,2,121.420000
P00015042,Toys,Fall,2016,607.10,10,5,121.420000
P00015042,Toys,Spring,2017,303.55,5,2,151.775000
P00015042,Toys,Summer,2017,303.55,5,3,101.183333
P00015042,Toys,Fall,2017,424.97,7,3,141.656667
P00015042,Toys,Spring,2018,303.55,5,3,101.183333
P00015042,Toys,Summer,2018,182.13,3,1,182.130000
P00015042,Toys,Fall,2018,303.55,5,3,101.183333
P00015042,Toys,Winter,2018,364.26,6,3,121.420000
P00015042,Toys,Spring,2019,121.42,2,1,121.420000
P00015042,Toys,Summer,2019,182.13,3,1,182.130000
P00015042,Toys,Fall,2019,182.13,3,2,91.065000
P00015042,Toys,Winter,2019,485.68,8,3,161.893333
P00015042,Toys,Spring,2020,121.42,2,2,60.710000
P00015042,Toys,Summer,2020,60.71,1,1,60.710000
P00015042,Toys,Fall,2020,60.71,1,1,60.710000
P00015042,Toys,Winter,2020,121.42,2,1,121.420000
P00015142,Health & Beauty,Summer,2015,183.20,5,3,61.066667
P00015142,Health & Beauty,Winter,2015,73.28,2,1,73.280000
P00015142,Health & Beauty,Spring,2016,219.84,6,2,109.920000
P00015142,Health & Beauty,Summer,2016,183.20,5,2,91.600000
P00015142,Health & Beauty,Fall,2016,109.92,3,2,54.960000
P00015142,Health & Beauty,Winter,2016,36.64,1,1,36.640000
P00015142,Health & Beauty,Spring,2017,73.28,2,2,36.640000
P00015142,Health & Beauty,Summer,2017,73.28,2,1,73.280000
P00015142,Health & Beauty,Spring,2018,146.56,4,2,73.280000
P00015142,Health & Beauty,Summer,2018,73.28,2,1,73.280000
P00015142,Health & Beauty,Spring,2019,109.92,3,2,54.960000
P00015142,Health & Beauty,Summer,2019,109.92,3,2,54.960000
P00015142,Health & Beauty,Winter,2019,219.84,6,4,54.960000
P00015142,Health & Beauty,Summer,2020,36.64,1,1,36.640000
P00015142,Health & Beauty,Fall,2020,329.76,9,4,82.440000
P00015142,Health & Beauty,Winter,2020,146.56,4,2,73.280000
P00015242,Health & Beauty,Spring,2015,112.20,11,6,18.700000
P00015242,Health & Beauty,Summer,2015,132.60,13,8,16.575000
P00015242,Health & Beauty,Fall,2015,71.40,7,4,17.850000
P00015242,Health & Beauty,Winter,2015,30.60,3,2,15.300000
